,job_id,start_time,carbon_footprint,executors,duration
0,0,2024-12-21 19:07:54.069218,1.3424999999999998,"[('08:14', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:15', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:15', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:16', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:16', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:17', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:17', 'task-simulation-d13e0b93ea9ea7e9-exec-4'), ('08:18', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:19', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:19', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:19', 'task-simulation-d13e0b93ea9ea7e9-exec-4'), ('08:20', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:20', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:21', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:21', 'task-simulation-d13e0b93ea9ea7e9-exec-4'), ('08:22', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:23', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:23', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:23', 'task-simulation-d13e0b93ea9ea7e9-exec-4'), ('08:24', 'task-simulation-d13e0b93ea9ea7e9-exec-1'), ('08:25', 'task-simulation-d13e0b93ea9ea7e9-exec-2'), ('08:25', 'task-simulation-d13e0b93ea9ea7e9-exec-3'), ('08:25', 'task-simulation-d13e0b93ea9ea7e9-exec-4')]",0 days 00:00:35.634380
1,2,2024-12-21 19:08:35.306001,21.420999999999967,"[('08:54', 'task-simulation-61a32693ea9f47b1-exec-1'), ('08:55', 'task-simulation-61a32693ea9f47b1-exec-1'), ('08:55', 'task-simulation-61a32693ea9f47b1-exec-2'), ('08:56', 'task-simulation-61a32693ea9f47b1-exec-3'), ('08:57', 'task-simulation-61a32693ea9f47b1-exec-1'), ('08:57', 'task-simulation-61a32693ea9f47b1-exec-2'), ('08:57', 'task-simulation-61a32693ea9f47b1-exec-3'), ('08:57', 'task-simulation-61a32693ea9f47b1-exec-4'), ('08:59', 'task-simulation-61a32693ea9f47b1-exec-1'), ('08:59', 'task-simulation-61a32693ea9f47b1-exec-2'), ('08:59', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:00', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:01', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:01', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:01', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:01', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:03', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:03', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:03', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:03', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:05', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:05', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:05', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:06', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:07', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:07', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:08', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:08', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:09', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:09', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:10', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:10', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:11', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:12', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:12', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:12', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:13', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:14', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:14', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:14', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:15', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:16', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:16', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:16', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:17', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:17', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:18', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:18', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:19', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:19', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:20', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:20', 'task-simulation-61a32693ea9f47b1-exec-4'), ('09:21', 'task-simulation-61a32693ea9f47b1-exec-1'), ('09:21', 'task-simulation-61a32693ea9f47b1-exec-2'), ('09:22', 'task-simulation-61a32693ea9f47b1-exec-3'), ('09:22', 'task-simulation-61a32693ea9f47b1-exec-4')]",0 days 00:00:53.172404
2,3,2024-12-21 19:09:02.941174,6.90666666666667,"[('09:23', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:25', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:25', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:25', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:26', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:27', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:27', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:27', 'task-simulation-414b9d93ea9fb524-exec-4'), ('09:28', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:29', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:29', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:29', 'task-simulation-414b9d93ea9fb524-exec-4'), ('09:30', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:31', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:31', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:31', 'task-simulation-414b9d93ea9fb524-exec-4'), ('09:32', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:33', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:33', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:33', 'task-simulation-414b9d93ea9fb524-exec-4'), ('09:34', 'task-simulation-414b9d93ea9fb524-exec-1'), ('09:35', 'task-simulation-414b9d93ea9fb524-exec-2'), ('09:35', 'task-simulation-414b9d93ea9fb524-exec-3'), ('09:35', 'task-simulation-414b9d93ea9fb524-exec-4')]",0 days 00:00:38.078466
3,5,2024-12-21 19:10:15.125841,14.79999999999999,"[('10:33', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:35', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:35', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:36', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:37', 'task-simulation-72f02993eaa0cd58-exec-2'), ('10:37', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:37', 'task-simulation-72f02993eaa0cd58-exec-4'), ('10:39', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:39', 'task-simulation-72f02993eaa0cd58-exec-2'), ('10:39', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:40', 'task-simulation-72f02993eaa0cd58-exec-4'), ('10:41', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:41', 'task-simulation-72f02993eaa0cd58-exec-2'), ('10:42', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:42', 'task-simulation-72f02993eaa0cd58-exec-4'), ('10:43', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:44', 'task-simulation-72f02993eaa0cd58-exec-2'), ('10:44', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:44', 'task-simulation-72f02993eaa0cd58-exec-4'), ('10:46', 'task-simulation-72f02993eaa0cd58-exec-1'), ('10:46', 'task-simulation-72f02993eaa0cd58-exec-2'), ('10:46', 'task-simulation-72f02993eaa0cd58-exec-3'), ('10:47', 'task-simulation-72f02993eaa0cd58-exec-4')]",0 days 00:00:37.585468
4,6,2024-12-21 19:10:34.671267,1.48,"[('10:55', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('10:57', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('10:57', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('10:57', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('10:59', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('10:59', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('10:59', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('11:00', 'task-simulation-fcb38b93eaa11d82-exec-4'), ('11:01', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('11:01', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('11:01', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('11:02', 'task-simulation-fcb38b93eaa11d82-exec-4'), ('11:03', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('11:04', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('11:04', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('11:04', 'task-simulation-fcb38b93eaa11d82-exec-4'), ('11:06', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('11:06', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('11:06', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('11:06', 'task-simulation-fcb38b93eaa11d82-exec-4'), ('11:07', 'task-simulation-fcb38b93eaa11d82-exec-1'), ('11:08', 'task-simulation-fcb38b93eaa11d82-exec-2'), ('11:08', 'task-simulation-fcb38b93eaa11d82-exec-3'), ('11:08', 'task-simulation-fcb38b93eaa11d82-exec-4')]",0 days 00:00:38.682068
5,11,2024-12-21 19:11:31.487319,1.2225,"[('11:51', 'task-simulation-c85a2793eaa1f8c3-exec-1'), ('11:52', 'task-simulation-c85a2793eaa1f8c3-exec-1'), ('11:52', 'task-simulation-c85a2793eaa1f8c3-exec-2'), ('11:53', 'task-simulation-c85a2793eaa1f8c3-exec-3'), ('11:54', 'task-simulation-c85a2793eaa1f8c3-exec-1'), ('11:54', 'task-simulation-c85a2793eaa1f8c3-exec-2'), ('11:54', 'task-simulation-c85a2793eaa1f8c3-exec-3'), ('11:55', 'task-simulation-c85a2793eaa1f8c3-exec-4'), ('11:56', 'task-simulation-c85a2793eaa1f8c3-exec-1'), ('11:56', 'task-simulation-c85a2793eaa1f8c3-exec-2'), ('11:56', 'task-simulation-c85a2793eaa1f8c3-exec-3'), ('11:57', 'task-simulation-c85a2793eaa1f8c3-exec-4'), ('11:59', 'task-simulation-c85a2793eaa1f8c3-exec-1'), ('11:59', 'task-simulation-c85a2793eaa1f8c3-exec-2'), ('11:59', 'task-simulation-c85a2793eaa1f8c3-exec-3'), ('11:59', 'task-simulation-c85a2793eaa1f8c3-exec-4')]",0 days 00:00:33.552971
6,12,2024-12-21 19:11:37.389761,21.50533333333332,"[('11:58', 'task-simulation-5e9f5f93eaa2126a-exec-1'), ('11:58', 'task-simulation-5e9f5f93eaa2126a-exec-2'), ('12:01', 'task-simulation-5e9f5f93eaa2126a-exec-1'), ('12:01', 'task-simulation-5e9f5f93eaa2126a-exec-2'), ('12:01', 'task-simulation-5e9f5f93eaa2126a-exec-3'), ('12:01', 'task-simulation-5e9f5f93eaa2126a-exec-4'), ('12:03', 'task-simulation-5e9f5f93eaa2126a-exec-1'), ('12:03', 'task-simulation-5e9f5f93eaa2126a-exec-2'), ('12:03', 'task-simulation-5e9f5f93eaa2126a-exec-3'), ('12:04', 'task-simulation-5e9f5f93eaa2126a-exec-4'), ('12:05', 'task-simulation-5e9f5f93eaa2126a-exec-1'), ('12:05', 'task-simulation-5e9f5f93eaa2126a-exec-2'), ('12:05', 'task-simulation-5e9f5f93eaa2126a-exec-3'), ('12:05', 'task-simulation-5e9f5f93eaa2126a-exec-4'), ('12:07', 'task-simulation-5e9f5f93eaa2126a-exec-1'), ('12:07', 'task-simulation-5e9f5f93eaa2126a-exec-2'), ('12:07', 'task-simulation-5e9f5f93eaa2126a-exec-3'), ('12:08', 'task-simulation-5e9f5f93eaa2126a-exec-4')]",0 days 00:00:36.642995
7,13,2024-12-21 19:11:44.745135,4.352999999999998,"[('12:06', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:08', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:08', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:08', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:09', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:10', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:10', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:10', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:11', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:12', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:12', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:12', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:13', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:14', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:14', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:14', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:15', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:16', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:16', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:16', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:17', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:18', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:18', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:18', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:19', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:20', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:20', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:20', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:21', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:22', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:22', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:23', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:23', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:24', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:24', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:25', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:25', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:26', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:26', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:27', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:27', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:28', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:28', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:29', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:29', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:30', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:30', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:31', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:31', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:32', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:32', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:33', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:33', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:34', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:34', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:35', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:35', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:36', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:36', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:37', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:37', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:38', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:39', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:39', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:39', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:40', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:41', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:41', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:41', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:42', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:43', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:43', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:43', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:44', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:45', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:45', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:45', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:46', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:47', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:47', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:47', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:48', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:49', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:49', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:49', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:50', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:51', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:51', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:51', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:53', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:53', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:53', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:53', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:55', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:55', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:55', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:55', 'task-simulation-a6d57793eaa22b02-exec-4'), ('12:57', 'task-simulation-a6d57793eaa22b02-exec-1'), ('12:57', 'task-simulation-a6d57793eaa22b02-exec-2'), ('12:57', 'task-simulation-a6d57793eaa22b02-exec-3'), ('12:57', 'task-simulation-a6d57793eaa22b02-exec-4')]",0 days 00:01:18.677111
8,14,2024-12-21 19:12:59.924360,2.660166666666666,"[('13:19', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:20', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:20', 'task-simulation-a08b3e93eaa34f8d-exec-2'), ('13:20', 'task-simulation-a08b3e93eaa34f8d-exec-3'), ('13:21', 'task-simulation-a08b3e93eaa34f8d-exec-4'), ('13:22', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:22', 'task-simulation-a08b3e93eaa34f8d-exec-2'), ('13:22', 'task-simulation-a08b3e93eaa34f8d-exec-3'), ('13:23', 'task-simulation-a08b3e93eaa34f8d-exec-4'), ('13:24', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:24', 'task-simulation-a08b3e93eaa34f8d-exec-2'), ('13:24', 'task-simulation-a08b3e93eaa34f8d-exec-3'), ('13:25', 'task-simulation-a08b3e93eaa34f8d-exec-4'), ('13:26', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:26', 'task-simulation-a08b3e93eaa34f8d-exec-2'), ('13:26', 'task-simulation-a08b3e93eaa34f8d-exec-3'), ('13:27', 'task-simulation-a08b3e93eaa34f8d-exec-4'), ('13:28', 'task-simulation-a08b3e93eaa34f8d-exec-1'), ('13:28', 'task-simulation-a08b3e93eaa34f8d-exec-2'), ('13:28', 'task-simulation-a08b3e93eaa34f8d-exec-3'), ('13:29', 'task-simulation-a08b3e93eaa34f8d-exec-4')]",0 days 00:00:34.748822
9,16,2024-12-21 19:13:34.679351,6.04583333333333,"[('13:53', 'task-simulation-44a2c793eaa3d7f5-exec-1'), ('13:55', 'task-simulation-44a2c793eaa3d7f5-exec-1'), ('13:56', 'task-simulation-44a2c793eaa3d7f5-exec-1'), ('13:58', 'task-simulation-44a2c793eaa3d7f5-exec-1')]",0 days 00:00:28.913983
