job_id,start_time,end_time,carbon_footprint
0,2024-11-30 20:31:00.361572,2024-11-30 20:35:43.636349,4007.5800000000004
1,2024-11-30 20:31:02.370081,2024-11-30 20:35:43.636510,4007.5800000000004
2,2024-11-30 20:31:04.380137,2024-11-30 20:35:43.636570,4007.5800000000004
3,2024-11-30 20:35:43.643893,2024-11-30 20:40:26.781255,3844.5399999999995
4,2024-11-30 20:35:45.650031,2024-11-30 20:40:26.781363,3844.5399999999995
5,2024-11-30 20:35:47.657318,2024-11-30 20:40:26.781378,3844.5399999999995
6,2024-11-30 20:40:26.786484,,0.0
7,2024-11-30 20:40:28.792302,,0.0
8,2024-11-30 20:40:30.801311,,0.0
